OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Gender,Age,City,State,Region,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMode,SalesPerson,Segment,Channel,Returned
4152,2025-07-05,2025-07-10,C3401,Customer 162,Female,44,Mumbai,Maharashtra,West,P445,Desk,Furniture,Office,5,295.6,0.0,1478.0,1034.6,443.4,UPI,Rahul,Corporate,Retail,No
4153,2025-02-03,2025-02-05,C2857,Customer 856,Male,60,Chennai,Tamil Nadu,South,P930,Desk,Furniture,Office,4,239.07,0.2,765.02,669.4,95.62,Debit Card,Neha,Consumer,Online,No
4154,2024-07-06,2024-07-07,C9994,Customer 762,Male,37,Mumbai,Maharashtra,West,P758,Phone,Electronics,Mobiles,8,518.89,0.2,3320.9,2905.78,415.12,Net Banking,Priya,Home Office,Online,No
4155,2024-02-17,2024-02-24,C4567,Customer 2025,Female,63,Mumbai,Maharashtra,West,P854,Phone,Electronics,Mobiles,4,440.18,0.15,1496.61,1232.5,264.11,UPI,Karan,Consumer,Online,Yes
4156,2025-09-06,2025-09-08,C1394,Customer 279,Male,31,Hyderabad,Telangana,South,P554,Printer,Electronics,Office,10,153.34,0.05,1456.73,1073.38,383.35,Credit Card,Sneha,Corporate,Retail,No
4157,2024-09-30,2024-10-06,C8741,Customer 2892,Female,56,Mumbai,Maharashtra,West,P753,Printer,Electronics,Office,9,208.0,0.0,1872.0,1310.4,561.6,Credit Card,Amit,Consumer,Online,Yes
4158,2024-07-20,2024-07-27,C4924,Customer 2237,Male,45,Bengaluru,Karnataka,South,P674,Headphones,Electronics,Audio,7,87.96,0.2,492.58,431.0,61.58,Debit Card,Amit,Consumer,Online,Yes
4159,2025-12-02,2025-12-04,C8470,Customer 814,Female,22,Pune,Maharashtra,West,P406,Headphones,Electronics,Audio,4,90.58,0.15,307.97,253.62,54.35,Credit Card,Rahul,Corporate,Retail,Yes
4160,2025-09-12,2025-09-15,C9780,Customer 442,Male,59,Delhi,Delhi,North,P176,Desk,Furniture,Office,2,290.62,0.1,523.12,406.87,116.25,Credit Card,Priya,Home Office,Retail,Yes
4161,2025-08-15,2025-08-17,C9267,Customer 2374,Female,63,Pune,Maharashtra,West,P792,Phone,Electronics,Mobiles,2,548.5,0.15,932.45,767.9,164.55,Net Banking,Karan,Consumer,Online,Yes
4162,2024-03-06,2024-03-13,C2229,Customer 30,Female,28,Mumbai,Maharashtra,West,P335,Printer,Electronics,Office,9,187.14,0.2,1347.41,1178.98,168.43,Debit Card,Sneha,Consumer,Retail,No
4163,2025-03-26,2025-03-31,C5382,Customer 507,Male,50,Pune,Maharashtra,West,P648,Laptop,Electronics,Computers,2,734.97,0.1,1322.95,1028.96,293.99,Debit Card,Rahul,Corporate,Retail,Yes
4164,2024-12-13,2024-12-15,C2509,Customer 2032,Female,53,Bengaluru,Karnataka,South,P369,Chair,Furniture,Office,3,108.8,0.1,293.76,228.48,65.28,Cash,Sneha,Corporate,Online,Yes
4165,2024-08-08,2024-08-13,C2077,Customer 1533,Female,22,Pune,Maharashtra,West,P711,Headphones,Electronics,Audio,4,66.61,0.2,213.15,186.51,26.64,Credit Card,Amit,Corporate,Online,No
4166,2025-08-14,2025-08-20,C1461,Customer 2743,Male,37,Kolkata,West Bengal,East,P247,Phone,Electronics,Mobiles,4,593.88,0.0,2375.52,1662.86,712.66,UPI,Amit,Corporate,Retail,Yes
4167,2024-04-18,2024-04-19,C5613,Customer 272,Female,47,Bengaluru,Karnataka,South,P906,Phone,Electronics,Mobiles,7,567.91,0.1,3577.83,2782.76,795.07,Cash,Sneha,Home Office,Retail,Yes
4168,2025-12-07,2025-12-11,C7832,Customer 514,Male,37,Bengaluru,Karnataka,South,P274,Printer,Electronics,Office,9,175.53,0.05,1500.78,1105.84,394.94,Net Banking,Priya,Corporate,Online,Yes
4169,2024-04-05,2024-04-11,C3458,Customer 1410,Male,31,Delhi,Delhi,North,P148,Laptop,Electronics,Computers,1,762.27,0.2,609.82,533.59,76.23,Cash,Rahul,Consumer,Online,No
4170,2025-02-27,2025-03-04,C9274,Customer 2105,Male,20,Pune,Maharashtra,West,P417,Chair,Furniture,Office,2,111.36,0.05,211.58,155.9,55.68,Net Banking,Priya,Consumer,Retail,No
4171,2025-03-04,2025-03-09,C6475,Customer 2696,Male,48,Mumbai,Maharashtra,West,P866,Chair,Furniture,Office,1,120.29,0.2,96.23,84.2,12.03,Credit Card,Rahul,Consumer,Online,No
4172,2025-05-05,2025-05-07,C9897,Customer 1808,Female,26,Kolkata,West Bengal,East,P495,Laptop,Electronics,Computers,9,792.06,0.2,5702.83,4989.98,712.85,Debit Card,Neha,Consumer,Retail,No
4173,2024-04-28,2024-04-30,C3867,Customer 2799,Male,21,Pune,Maharashtra,West,P320,Printer,Electronics,Office,4,167.16,0.0,668.64,468.05,200.59,Cash,Sneha,Corporate,Online,Yes
4174,2024-05-25,2024-05-27,C6417,Customer 97,Female,29,Kolkata,West Bengal,East,P579,Phone,Electronics,Mobiles,6,508.54,0.05,2898.68,2135.87,762.81,UPI,Sneha,Consumer,Retail,No
4175,2024-02-24,2024-02-29,C1585,Customer 1081,Male,42,Kolkata,West Bengal,East,P202,Headphones,Electronics,Audio,4,69.36,0.15,235.82,194.21,41.61,UPI,Neha,Corporate,Retail,Yes
4176,2025-12-31,2026-01-03,C6668,Customer 2722,Female,46,Hyderabad,Telangana,South,P846,Laptop,Electronics,Computers,9,720.25,0.1,5834.03,4537.57,1296.46,UPI,Sneha,Corporate,Retail,Yes
4177,2024-07-19,2024-07-21,C6552,Customer 2243,Male,50,Mumbai,Maharashtra,West,P221,Chair,Furniture,Office,1,106.42,0.0,106.42,74.49,31.93,UPI,Sneha,Home Office,Retail,Yes
4178,2024-12-17,2024-12-18,C9771,Customer 2718,Male,64,Kolkata,West Bengal,East,P867,Desk,Furniture,Office,3,260.23,0.1,702.62,546.48,156.14,Net Banking,Karan,Corporate,Online,No
4179,2024-09-02,2024-09-06,C4353,Customer 2856,Female,65,Pune,Maharashtra,West,P980,Phone,Electronics,Mobiles,4,413.44,0.2,1323.01,1157.63,165.38,UPI,Rahul,Corporate,Retail,Yes
4180,2024-06-09,2024-06-11,C9912,Customer 2895,Female,49,Mumbai,Maharashtra,West,P936,Printer,Electronics,Office,9,145.3,0.05,1242.32,915.39,326.93,Net Banking,Sneha,Consumer,Retail,No
4181,2024-03-07,2024-03-09,C9948,Customer 774,Female,56,Kolkata,West Bengal,East,P201,Phone,Electronics,Mobiles,5,479.24,0.0,2396.2,1677.34,718.86,UPI,Priya,Consumer,Online,Yes
4182,2024-04-27,2024-05-03,C4699,Customer 1125,Male,18,Delhi,Delhi,North,P560,Laptop,Electronics,Computers,8,725.09,0.2,4640.58,4060.5,580.08,Cash,Amit,Home Office,Retail,Yes
4183,2024-04-12,2024-04-18,C4958,Customer 1266,Female,30,Mumbai,Maharashtra,West,P279,Headphones,Electronics,Audio,4,88.81,0.15,301.95,248.67,53.28,Credit Card,Rahul,Corporate,Online,Yes
4184,2025-09-23,2025-09-30,C3150,Customer 2238,Female,24,Bengaluru,Karnataka,South,P914,Chair,Furniture,Office,4,100.88,0.1,363.17,282.46,80.71,Debit Card,Sneha,Consumer,Retail,Yes
4185,2025-10-18,2025-10-24,C9093,Customer 2904,Female,52,Mumbai,Maharashtra,West,P185,Laptop,Electronics,Computers,3,647.58,0.05,1845.6,1359.92,485.68,Net Banking,Neha,Corporate,Online,Yes
4186,2024-07-08,2024-07-10,C9044,Customer 1524,Female,63,Hyderabad,Telangana,South,P629,Desk,Furniture,Office,5,201.28,0.2,805.12,704.48,100.64,UPI,Neha,Consumer,Retail,Yes
4187,2025-10-05,2025-10-10,C3969,Customer 453,Female,55,Chennai,Tamil Nadu,South,P242,Laptop,Electronics,Computers,3,785.28,0.1,2120.26,1649.09,471.17,Net Banking,Sneha,Home Office,Retail,Yes
4188,2025-01-31,2025-02-06,C8673,Customer 2663,Male,49,Pune,Maharashtra,West,P758,Printer,Electronics,Office,5,207.02,0.15,879.84,724.57,155.27,Net Banking,Priya,Home Office,Online,Yes
4189,2024-01-06,2024-01-09,C1091,Customer 1029,Female,63,Delhi,Delhi,North,P293,Laptop,Electronics,Computers,6,767.42,0.15,3913.84,3223.16,690.68,Debit Card,Amit,Corporate,Online,No
4190,2025-09-30,2025-10-03,C9380,Customer 586,Female,51,Hyderabad,Telangana,South,P581,Laptop,Electronics,Computers,6,813.17,0.2,3903.22,3415.31,487.91,UPI,Rahul,Consumer,Online,No
4191,2024-07-30,2024-07-31,C4724,Customer 83,Male,52,Delhi,Delhi,North,P208,Printer,Electronics,Office,1,154.28,0.0,154.28,108.0,46.28,Credit Card,Neha,Home Office,Online,Yes
4192,2024-04-28,2024-05-04,C8670,Customer 2202,Female,28,Delhi,Delhi,North,P173,Laptop,Electronics,Computers,8,656.41,0.2,4201.02,3675.9,525.12,Cash,Neha,Corporate,Retail,No
4193,2024-08-27,2024-08-28,C6515,Customer 1453,Male,50,Delhi,Delhi,North,P251,Phone,Electronics,Mobiles,5,585.31,0.15,2487.57,2048.58,438.99,Debit Card,Karan,Consumer,Online,No
4194,2024-03-23,2024-03-25,C9444,Customer 2193,Male,49,Bengaluru,Karnataka,South,P331,Printer,Electronics,Office,2,185.85,0.1,334.53,260.19,74.34,Debit Card,Priya,Consumer,Retail,No
4195,2024-08-16,2024-08-19,C9515,Customer 1697,Male,58,Delhi,Delhi,North,P831,Chair,Furniture,Office,3,121.63,0.15,310.16,255.42,54.74,Net Banking,Priya,Consumer,Online,Yes
4196,2024-06-19,2024-06-21,C1992,Customer 1279,Female,33,Hyderabad,Telangana,South,P997,Phone,Electronics,Mobiles,3,550.42,0.15,1403.57,1155.88,247.69,Debit Card,Priya,Home Office,Retail,Yes
4197,2024-06-12,2024-06-16,C5297,Customer 1503,Male,28,Delhi,Delhi,North,P341,Chair,Furniture,Office,9,111.54,0.05,953.67,702.7,250.97,Debit Card,Amit,Consumer,Online,No
4198,2025-10-25,2025-10-28,C5147,Customer 966,Male,48,Chennai,Tamil Nadu,South,P330,Headphones,Electronics,Audio,1,90.17,0.0,90.17,63.12,27.05,Cash,Sneha,Corporate,Online,No
4199,2025-11-03,2025-11-06,C4307,Customer 591,Female,20,Bengaluru,Karnataka,South,P516,Laptop,Electronics,Computers,9,802.9,0.0,7226.1,5058.27,2167.83,Debit Card,Amit,Home Office,Retail,No
4200,2024-04-07,2024-04-09,C8734,Customer 241,Male,38,Pune,Maharashtra,West,P429,Chair,Furniture,Office,5,117.02,0.05,555.85,409.57,146.28,UPI,Sneha,Corporate,Online,No
4201,2025-10-07,2025-10-12,C8591,Customer 1862,Male,53,Mumbai,Maharashtra,West,P157,Chair,Furniture,Office,2,137.03,0.1,246.65,191.84,54.81,Cash,Rahul,Home Office,Online,Yes
4202,2025-11-08,2025-11-14,C9723,Customer 2598,Female,62,Pune,Maharashtra,West,P207,Headphones,Electronics,Audio,7,77.25,0.05,513.71,378.52,135.19,UPI,Amit,Home Office,Online,Yes
4203,2025-04-03,2025-04-06,C6717,Customer 2382,Male,41,Delhi,Delhi,North,P118,Printer,Electronics,Office,8,163.81,0.15,1113.91,917.34,196.57,Cash,Priya,Consumer,Online,No
4204,2025-12-07,2025-12-14,C7123,Customer 945,Female,25,Pune,Maharashtra,West,P285,Desk,Furniture,Office,5,284.68,0.05,1352.23,996.38,355.85,Credit Card,Rahul,Corporate,Online,Yes
4205,2025-05-26,2025-05-27,C4377,Customer 85,Female,28,Chennai,Tamil Nadu,South,P889,Laptop,Electronics,Computers,10,836.5,0.2,6692.0,5855.5,836.5,Net Banking,Priya,Consumer,Online,Yes
4206,2024-03-08,2024-03-09,C5609,Customer 1955,Female,61,Pune,Maharashtra,West,P398,Desk,Furniture,Office,6,268.8,0.15,1370.88,1128.96,241.92,Net Banking,Neha,Corporate,Retail,No
4207,2024-08-21,2024-08-24,C5880,Customer 190,Male,50,Pune,Maharashtra,West,P706,Laptop,Electronics,Computers,7,564.51,0.05,3753.99,2766.1,987.89,Cash,Rahul,Consumer,Online,Yes
4208,2024-09-29,2024-10-04,C4217,Customer 1491,Male,57,Chennai,Tamil Nadu,South,P827,Printer,Electronics,Office,7,164.13,0.2,919.13,804.24,114.89,UPI,Priya,Consumer,Online,No
4209,2024-10-25,2024-10-27,C2328,Customer 2153,Male,44,Chennai,Tamil Nadu,South,P852,Desk,Furniture,Office,3,283.11,0.15,721.93,594.53,127.4,Cash,Amit,Consumer,Online,No
4210,2024-03-07,2024-03-12,C3333,Customer 493,Female,59,Mumbai,Maharashtra,West,P888,Desk,Furniture,Office,7,243.93,0.05,1622.13,1195.26,426.87,Cash,Rahul,Home Office,Retail,Yes
4211,2024-11-01,2024-11-04,C6597,Customer 924,Male,46,Bengaluru,Karnataka,South,P848,Desk,Furniture,Office,3,202.41,0.1,546.51,425.06,121.45,Cash,Karan,Corporate,Online,No
4212,2024-05-20,2024-05-24,C1819,Customer 1643,Male,20,Bengaluru,Karnataka,South,P139,Phone,Electronics,Mobiles,5,448.94,0.15,1907.99,1571.29,336.7,Cash,Karan,Home Office,Online,Yes
4213,2025-12-26,2025-12-28,C8764,Customer 2049,Female,31,Chennai,Tamil Nadu,South,P780,Printer,Electronics,Office,9,185.89,0.0,1673.01,1171.11,501.9,UPI,Priya,Consumer,Online,Yes
4214,2024-04-21,2024-04-26,C7276,Customer 2633,Female,46,Bengaluru,Karnataka,South,P325,Headphones,Electronics,Audio,2,87.74,0.05,166.71,122.84,43.87,UPI,Sneha,Home Office,Online,Yes
4215,2024-12-27,2025-01-03,C5916,Customer 1688,Female,18,Chennai,Tamil Nadu,South,P137,Printer,Electronics,Office,10,177.28,0.1,1595.52,1240.96,354.56,Net Banking,Rahul,Corporate,Retail,No
4216,2025-11-12,2025-11-19,C2624,Customer 1590,Female,27,Kolkata,West Bengal,East,P848,Headphones,Electronics,Audio,3,82.73,0.15,210.96,173.73,37.23,Net Banking,Amit,Home Office,Retail,Yes
4217,2025-08-06,2025-08-10,C9026,Customer 1856,Female,32,Hyderabad,Telangana,South,P738,Desk,Furniture,Office,4,264.74,0.15,900.12,741.27,158.85,Cash,Priya,Consumer,Retail,Yes
4218,2025-05-01,2025-05-03,C6918,Customer 1507,Male,34,Bengaluru,Karnataka,South,P109,Laptop,Electronics,Computers,1,781.31,0.15,664.11,546.92,117.19,Net Banking,Rahul,Consumer,Online,Yes
4219,2025-05-27,2025-06-01,C9913,Customer 2645,Male,18,Mumbai,Maharashtra,West,P930,Laptop,Electronics,Computers,2,688.64,0.05,1308.42,964.1,344.32,Cash,Karan,Consumer,Retail,No
4220,2025-10-18,2025-10-23,C9462,Customer 714,Female,44,Chennai,Tamil Nadu,South,P823,Headphones,Electronics,Audio,9,85.78,0.0,772.02,540.41,231.61,Credit Card,Priya,Corporate,Retail,Yes
4221,2024-06-24,2024-06-29,C1428,Customer 593,Male,29,Chennai,Tamil Nadu,South,P795,Laptop,Electronics,Computers,3,809.27,0.2,1942.25,1699.47,242.78,UPI,Rahul,Corporate,Retail,Yes
4222,2025-12-14,2025-12-18,C8092,Customer 1631,Female,29,Delhi,Delhi,North,P969,Laptop,Electronics,Computers,8,755.7,0.1,5441.04,4231.92,1209.12,Cash,Rahul,Corporate,Online,No
4223,2024-08-11,2024-08-16,C3876,Customer 810,Female,19,Kolkata,West Bengal,East,P737,Headphones,Electronics,Audio,4,70.31,0.2,224.99,196.87,28.12,Net Banking,Sneha,Consumer,Online,No
4224,2025-09-05,2025-09-06,C8336,Customer 1821,Female,28,Bengaluru,Karnataka,South,P554,Desk,Furniture,Office,5,257.6,0.1,1159.2,901.6,257.6,Debit Card,Rahul,Home Office,Retail,Yes
4225,2025-11-26,2025-12-02,C5914,Customer 1919,Male,21,Chennai,Tamil Nadu,South,P870,Desk,Furniture,Office,1,272.27,0.1,245.04,190.59,54.45,Net Banking,Neha,Corporate,Retail,No
4226,2025-12-05,2025-12-08,C5115,Customer 1931,Male,50,Kolkata,West Bengal,East,P718,Phone,Electronics,Mobiles,10,590.09,0.15,5015.77,4130.63,885.14,Credit Card,Sneha,Corporate,Retail,Yes
4227,2025-05-16,2025-05-18,C8338,Customer 2331,Female,48,Chennai,Tamil Nadu,South,P511,Laptop,Electronics,Computers,1,568.05,0.0,568.05,397.63,170.42,Cash,Sneha,Consumer,Online,Yes
4228,2024-06-12,2024-06-13,C6045,Customer 536,Male,50,Mumbai,Maharashtra,West,P270,Printer,Electronics,Office,4,193.6,0.15,658.24,542.08,116.16,Debit Card,Neha,Corporate,Retail,Yes
4229,2024-05-24,2024-05-25,C6508,Customer 2682,Female,29,Hyderabad,Telangana,South,P748,Chair,Furniture,Office,2,103.93,0.1,187.07,145.5,41.57,Credit Card,Neha,Home Office,Online,Yes
4230,2025-01-04,2025-01-07,C2306,Customer 775,Female,39,Kolkata,West Bengal,East,P367,Printer,Electronics,Office,1,185.55,0.0,185.55,129.88,55.67,UPI,Neha,Corporate,Retail,Yes
4231,2025-03-31,2025-04-07,C4609,Customer 1728,Female,56,Bengaluru,Karnataka,South,P431,Chair,Furniture,Office,7,130.39,0.2,730.18,638.91,91.27,Credit Card,Karan,Home Office,Online,No
4232,2024-05-31,2024-06-05,C3500,Customer 244,Male,63,Hyderabad,Telangana,South,P201,Desk,Furniture,Office,6,267.64,0.15,1364.96,1124.09,240.87,UPI,Sneha,Consumer,Online,No
4233,2024-04-13,2024-04-16,C9659,Customer 2366,Female,46,Pune,Maharashtra,West,P140,Phone,Electronics,Mobiles,9,500.08,0.1,4050.65,3150.5,900.15,Net Banking,Sneha,Home Office,Online,No
4234,2025-09-04,2025-09-09,C3106,Customer 914,Female,22,Chennai,Tamil Nadu,South,P161,Printer,Electronics,Office,9,152.18,0.2,1095.7,958.73,136.97,UPI,Rahul,Home Office,Online,No
4235,2024-04-08,2024-04-14,C1884,Customer 1577,Female,50,Mumbai,Maharashtra,West,P421,Phone,Electronics,Mobiles,7,450.78,0.2,2524.37,2208.82,315.55,Net Banking,Amit,Consumer,Online,Yes
4236,2025-10-21,2025-10-28,C4130,Customer 2750,Female,39,Bengaluru,Karnataka,South,P177,Desk,Furniture,Office,10,278.77,0.1,2508.93,1951.39,557.54,Net Banking,Sneha,Home Office,Retail,Yes
4237,2024-09-14,2024-09-16,C4766,Customer 2329,Female,64,Kolkata,West Bengal,East,P879,Headphones,Electronics,Audio,8,84.52,0.0,676.16,473.31,202.85,Cash,Neha,Consumer,Online,Yes
4238,2024-09-15,2024-09-16,C6118,Customer 2604,Female,25,Delhi,Delhi,North,P903,Printer,Electronics,Office,4,155.88,0.15,529.99,436.46,93.53,Credit Card,Rahul,Consumer,Online,Yes
4239,2024-01-15,2024-01-16,C9952,Customer 1537,Male,62,Chennai,Tamil Nadu,South,P810,Printer,Electronics,Office,9,214.47,0.1,1737.21,1351.16,386.05,Debit Card,Neha,Corporate,Retail,Yes
4240,2025-09-22,2025-09-24,C8175,Customer 2641,Female,43,Delhi,Delhi,North,P579,Phone,Electronics,Mobiles,2,412.72,0.1,742.9,577.81,165.09,UPI,Priya,Consumer,Online,No
4241,2024-03-27,2024-04-02,C2146,Customer 1870,Male,23,Chennai,Tamil Nadu,South,P281,Chair,Furniture,Office,2,112.0,0.15,190.4,156.8,33.6,UPI,Neha,Consumer,Online,No
4242,2025-08-09,2025-08-11,C5487,Customer 199,Male,38,Delhi,Delhi,North,P751,Desk,Furniture,Office,7,299.07,0.15,1779.47,1465.44,314.03,Debit Card,Sneha,Consumer,Online,No
4243,2025-01-27,2025-02-01,C5440,Customer 229,Female,54,Delhi,Delhi,North,P956,Laptop,Electronics,Computers,8,603.69,0.05,4588.04,3380.66,1207.38,Cash,Rahul,Corporate,Online,Yes
4244,2024-07-05,2024-07-09,C6241,Customer 225,Male,26,Pune,Maharashtra,West,P728,Printer,Electronics,Office,1,209.72,0.0,209.72,146.8,62.92,Net Banking,Neha,Consumer,Online,Yes
4245,2024-03-18,2024-03-25,C1680,Customer 888,Female,19,Pune,Maharashtra,West,P608,Phone,Electronics,Mobiles,8,406.11,0.1,2923.99,2274.22,649.77,Debit Card,Karan,Corporate,Online,Yes
4246,2025-02-24,2025-02-26,C3023,Customer 567,Female,25,Hyderabad,Telangana,South,P729,Desk,Furniture,Office,4,277.15,0.1,997.74,776.02,221.72,Cash,Sneha,Home Office,Online,No
4247,2024-12-07,2024-12-12,C7216,Customer 163,Male,48,Bengaluru,Karnataka,South,P625,Desk,Furniture,Office,10,272.07,0.0,2720.7,1904.49,816.21,Cash,Neha,Home Office,Retail,No
4248,2025-03-05,2025-03-12,C3183,Customer 2171,Male,44,Delhi,Delhi,North,P720,Printer,Electronics,Office,7,214.33,0.0,1500.31,1050.22,450.09,UPI,Rahul,Consumer,Online,Yes
4249,2024-02-06,2024-02-12,C2800,Customer 1369,Female,43,Kolkata,West Bengal,East,P583,Headphones,Electronics,Audio,6,70.79,0.15,361.03,297.32,63.71,Net Banking,Sneha,Corporate,Retail,Yes
4250,2024-08-04,2024-08-07,C9514,Customer 275,Male,35,Mumbai,Maharashtra,West,P272,Laptop,Electronics,Computers,3,730.12,0.2,1752.29,1533.25,219.04,Debit Card,Karan,Home Office,Retail,Yes
4251,2024-09-16,2024-09-20,C5751,Customer 1456,Male,50,Hyderabad,Telangana,South,P431,Desk,Furniture,Office,6,268.89,0.1,1452.01,1129.34,322.67,UPI,Rahul,Home Office,Retail,Yes
4252,2025-01-31,2025-02-05,C8783,Customer 2110,Female,57,Mumbai,Maharashtra,West,P755,Chair,Furniture,Office,4,123.82,0.2,396.22,346.7,49.52,Net Banking,Rahul,Corporate,Online,No
4253,2024-02-09,2024-02-11,C6993,Customer 2442,Female,21,Kolkata,West Bengal,East,P453,Desk,Furniture,Office,10,275.59,0.0,2755.9,1929.13,826.77,Debit Card,Amit,Home Office,Online,Yes
4254,2024-01-01,2024-01-08,C9735,Customer 2061,Male,39,Kolkata,West Bengal,East,P335,Desk,Furniture,Office,8,249.88,0.0,1999.04,1399.33,599.71,Credit Card,Neha,Home Office,Online,Yes
4255,2024-07-26,2024-07-30,C9080,Customer 2369,Male,40,Kolkata,West Bengal,East,P339,Desk,Furniture,Office,8,206.06,0.05,1566.06,1153.94,412.12,Net Banking,Rahul,Consumer,Online,No
4256,2025-08-25,2025-08-31,C3292,Customer 2879,Female,51,Mumbai,Maharashtra,West,P875,Phone,Electronics,Mobiles,3,474.75,0.05,1353.04,996.97,356.07,Net Banking,Karan,Corporate,Online,No
4257,2024-03-21,2024-03-25,C3108,Customer 2752,Male,23,Pune,Maharashtra,West,P862,Desk,Furniture,Office,5,217.73,0.0,1088.65,762.05,326.6,UPI,Rahul,Home Office,Retail,No
4258,2025-10-24,2025-10-29,C7678,Customer 2860,Male,19,Kolkata,West Bengal,East,P794,Chair,Furniture,Office,1,102.99,0.1,92.69,72.09,20.6,Credit Card,Priya,Home Office,Online,Yes
4259,2025-05-21,2025-05-22,C4792,Customer 61,Female,24,Pune,Maharashtra,West,P822,Desk,Furniture,Office,8,267.83,0.15,1821.24,1499.85,321.39,UPI,Sneha,Corporate,Online,No
4260,2024-07-13,2024-07-20,C3916,Customer 2765,Female,18,Bengaluru,Karnataka,South,P390,Phone,Electronics,Mobiles,1,461.53,0.05,438.45,323.07,115.38,UPI,Amit,Consumer,Online,Yes
4261,2025-03-31,2025-04-05,C4276,Customer 1639,Male,35,Delhi,Delhi,North,P445,Desk,Furniture,Office,4,290.0,0.1,1044.0,812.0,232.0,UPI,Amit,Consumer,Online,Yes
4262,2024-09-14,2024-09-16,C7960,Customer 1753,Female,46,Mumbai,Maharashtra,West,P453,Phone,Electronics,Mobiles,9,595.35,0.2,4286.52,3750.7,535.82,Cash,Rahul,Corporate,Online,No
4263,2024-09-04,2024-09-06,C2550,Customer 1665,Female,30,Kolkata,West Bengal,East,P187,Phone,Electronics,Mobiles,1,513.72,0.2,410.98,359.6,51.38,Net Banking,Karan,Home Office,Online,No
4264,2024-02-04,2024-02-05,C8694,Customer 233,Male,48,Kolkata,West Bengal,East,P814,Chair,Furniture,Office,7,101.43,0.2,568.01,497.01,71.0,Debit Card,Karan,Consumer,Retail,No
4265,2025-04-17,2025-04-22,C5590,Customer 646,Female,19,Kolkata,West Bengal,East,P620,Phone,Electronics,Mobiles,2,460.97,0.15,783.65,645.36,138.29,Net Banking,Sneha,Consumer,Online,Yes
4266,2024-09-28,2024-10-04,C5999,Customer 2944,Female,61,Pune,Maharashtra,West,P941,Headphones,Electronics,Audio,7,90.7,0.15,539.66,444.43,95.23,Cash,Neha,Consumer,Online,No
4267,2024-06-09,2024-06-12,C5046,Customer 945,Male,37,Kolkata,West Bengal,East,P105,Headphones,Electronics,Audio,3,83.34,0.0,250.02,175.01,75.01,Cash,Amit,Home Office,Retail,No
4268,2025-02-17,2025-02-18,C8336,Customer 1034,Female,19,Delhi,Delhi,North,P475,Desk,Furniture,Office,10,281.31,0.05,2672.44,1969.17,703.27,Cash,Karan,Corporate,Online,No
4269,2024-03-26,2024-04-02,C4644,Customer 2575,Male,27,Bengaluru,Karnataka,South,P883,Printer,Electronics,Office,10,150.82,0.1,1357.38,1055.74,301.64,UPI,Karan,Consumer,Online,No
4270,2025-02-05,2025-02-07,C1778,Customer 1228,Female,21,Mumbai,Maharashtra,West,P404,Headphones,Electronics,Audio,8,72.65,0.15,494.02,406.84,87.18,Debit Card,Rahul,Consumer,Retail,Yes
4271,2025-12-10,2025-12-16,C7473,Customer 225,Female,43,Bengaluru,Karnataka,South,P404,Chair,Furniture,Office,7,103.44,0.0,724.08,506.86,217.22,Debit Card,Amit,Home Office,Online,No
4272,2024-06-13,2024-06-16,C6848,Customer 2943,Male,22,Bengaluru,Karnataka,South,P960,Desk,Furniture,Office,7,297.18,0.0,2080.26,1456.18,624.08,Debit Card,Karan,Home Office,Retail,Yes
